ArrayType,SortType,Size,Time
Random,Hybrid Merge Sort,3300,1505
Random,Hybrid Merge Sort,3400,1677
Random,Hybrid Merge Sort,3500,1647
Random,Hybrid Merge Sort,3600,1801
Random,Hybrid Merge Sort,3700,1822
Random,Hybrid Merge Sort,3800,1949
Random,Hybrid Merge Sort,3900,2016
Random,Hybrid Merge Sort,4000,2232
Random,Hybrid Merge Sort,4100,1386
Random,Hybrid Merge Sort,4200,1408
Random,Hybrid Merge Sort,4300,1581
Random,Hybrid Merge Sort,4400,1554
Random,Hybrid Merge Sort,4500,1656
Random,Hybrid Merge Sort,4600,1654
Random,Hybrid Merge Sort,4700,1742
Random,Hybrid Merge Sort,4800,1873
Random,Hybrid Merge Sort,4900,1865
Random,Hybrid Merge Sort,5000,1978
Random,Hybrid Merge Sort,5100,1980
Random,Hybrid Merge Sort,5200,2150
Random,Hybrid Merge Sort,5300,2137
Random,Hybrid Merge Sort,5400,2311
Random,Hybrid Merge Sort,5500,2365
Random,Hybrid Merge Sort,5600,2656
Random,Hybrid Merge Sort,5700,2385
Random,Hybrid Merge Sort,5800,2453
Random,Hybrid Merge Sort,5900,2582
Random,Hybrid Merge Sort,6000,2734
Random,Hybrid Merge Sort,6100,2721
Random,Hybrid Merge Sort,6200,2864
Random,Hybrid Merge Sort,6300,2917
Random,Hybrid Merge Sort,6400,2987
Random,Hybrid Merge Sort,6500,3165
Random,Hybrid Merge Sort,6600,3173
Random,Hybrid Merge Sort,6700,3265
Random,Hybrid Merge Sort,6800,3328
Random,Hybrid Merge Sort,6900,3454
Random,Hybrid Merge Sort,7000,3516
Random,Hybrid Merge Sort,7100,3642
Random,Hybrid Merge Sort,7200,3703
Random,Hybrid Merge Sort,7300,3765
Random,Hybrid Merge Sort,7400,3856
Random,Hybrid Merge Sort,7500,3985
Random,Hybrid Merge Sort,7600,4091
Random,Hybrid Merge Sort,7700,4162
Random,Hybrid Merge Sort,7800,4234
Random,Hybrid Merge Sort,7900,4327
Random,Hybrid Merge Sort,8000,4493
Random,Hybrid Merge Sort,8100,2929
Random,Hybrid Merge Sort,8200,2987
Random,Hybrid Merge Sort,8300,3078
Random,Hybrid Merge Sort,8400,3061
Random,Hybrid Merge Sort,8500,3183
Random,Hybrid Merge Sort,8600,3274
Random,Hybrid Merge Sort,8700,3302
Random,Hybrid Merge Sort,8800,3410
Random,Hybrid Merge Sort,8900,3487
Random,Hybrid Merge Sort,9000,3529
Random,Hybrid Merge Sort,9100,3474
Random,Hybrid Merge Sort,9200,3680
Random,Hybrid Merge Sort,9300,3700
Random,Hybrid Merge Sort,9400,3712
Random,Hybrid Merge Sort,9500,3864
Random,Hybrid Merge Sort,9600,3845
Random,Hybrid Merge Sort,9700,4002
Random,Hybrid Merge Sort,9800,4072
Random,Hybrid Merge Sort,9900,4090
Reverse,Standard Merge Sort,500,194
Reverse,Standard Merge Sort,600,232
Reverse,Standard Merge Sort,700,282
Reverse,Standard Merge Sort,800,330
Reverse,Standard Merge Sort,900,354
Reverse,Standard Merge Sort,1000,400
Reverse,Standard Merge Sort,1100,437
Reverse,Standard Merge Sort,1200,478
Reverse,Standard Merge Sort,1300,516
Reverse,Standard Merge Sort,1400,558
Reverse,Standard Merge Sort,1500,601
Reverse,Standard Merge Sort,1600,701
Reverse,Standard Merge Sort,1700,698
Reverse,Standard Merge Sort,1800,746
Reverse,Standard Merge Sort,1900,774
Reverse,Standard Merge Sort,2000,818
Reverse,Standard Merge Sort,2100,940
Reverse,Standard Merge Sort,2200,915
Reverse,Standard Merge Sort,2300,945
Reverse,Standard Merge Sort,2400,995
Reverse,Standard Merge Sort,2500,1138
Reverse,Standard Merge Sort,2600,1089
Reverse,Standard Merge Sort,2700,1129
Reverse,Standard Merge Sort,2800,1169
Reverse,Standard Merge Sort,2900,1274
Reverse,Standard Merge Sort,3000,1288
Reverse,Standard Merge Sort,3100,1397
Reverse,Standard Merge Sort,3200,1425
Reverse,Standard Merge Sort,3300,1418
Reverse,Standard Merge Sort,3400,1467
Reverse,Standard Merge Sort,3500,1575
Reverse,Standard Merge Sort,3600,1551
Reverse,Standard Merge Sort,3700,1670
Reverse,Standard Merge Sort,3800,1607
Reverse,Standard Merge Sort,3900,1680
Reverse,Standard Merge Sort,4000,1708
Reverse,Standard Merge Sort,4100,1726
Reverse,Standard Merge Sort,4200,1923
Reverse,Standard Merge Sort,4300,1853
Reverse,Standard Merge Sort,4400,1939
Reverse,Standard Merge Sort,4500,1924
Reverse,Standard Merge Sort,4600,2065
Reverse,Standard Merge Sort,4700,2057
Reverse,Standard Merge Sort,4800,2060
Reverse,Standard Merge Sort,4900,2110
Reverse,Standard Merge Sort,5000,2202
Reverse,Standard Merge Sort,5100,2201
Reverse,Standard Merge Sort,5200,2241
Reverse,Standard Merge Sort,5300,2285
Reverse,Standard Merge Sort,5400,2344
Reverse,Standard Merge Sort,5500,2391
Reverse,Standard Merge Sort,5600,2427
Reverse,Standard Merge Sort,5700,2523
Reverse,Standard Merge Sort,5800,2568
Reverse,Standard Merge Sort,5900,2616
Reverse,Standard Merge Sort,6000,2660
Reverse,Standard Merge Sort,6100,2703
Reverse,Standard Merge Sort,6200,2752
Reverse,Standard Merge Sort,6300,2788
Reverse,Standard Merge Sort,6400,2847
Reverse,Standard Merge Sort,6500,2894
Reverse,Standard Merge Sort,6600,2942
Reverse,Standard Merge Sort,6700,2985
Reverse,Standard Merge Sort,6800,3035
Reverse,Standard Merge Sort,6900,3085
Reverse,Standard Merge Sort,7000,3123
Reverse,Standard Merge Sort,7100,3171
Reverse,Standard Merge Sort,7200,3230
Reverse,Standard Merge Sort,7300,3269
Reverse,Standard Merge Sort,7400,3323
Reverse,Standard Merge Sort,7500,3352
Reverse,Standard Merge Sort,7600,3400
Reverse,Standard Merge Sort,7700,3456
Reverse,Standard Merge Sort,7800,3500
Reverse,Standard Merge Sort,7900,3546
Reverse,Standard Merge Sort,8000,3591
Reverse,Standard Merge Sort,8100,3629
Reverse,Standard Merge Sort,8200,3770
Reverse,Standard Merge Sort,8300,3665
Reverse,Standard Merge Sort,8400,3757
Reverse,Standard Merge Sort,8500,3822
Reverse,Standard Merge Sort,8600,3889
Reverse,Standard Merge Sort,8700,3933
Reverse,Standard Merge Sort,8800,4027
Reverse,Standard Merge Sort,8900,4032
Reverse,Standard Merge Sort,9000,4082
Reverse,Standard Merge Sort,9100,4126
Reverse,Standard Merge Sort,9200,4233
Reverse,Standard Merge Sort,9300,4220
Reverse,Standard Merge Sort,9400,4268
Reverse,Standard Merge Sort,9500,4302
Reverse,Standard Merge Sort,9600,4395
Reverse,Standard Merge Sort,9700,4387
Reverse,Standard Merge Sort,9800,4421
Reverse,Standard Merge Sort,9900,4570
Reverse,Hybrid Merge Sort,500,457
Reverse,Hybrid Merge Sort,600,374
Reverse,Hybrid Merge Sort,700,462
Reverse,Hybrid Merge Sort,800,587
Reverse,Hybrid Merge Sort,900,740
Reverse,Hybrid Merge Sort,1000,910
Reverse,Hybrid Merge Sort,1100,586
Reverse,Hybrid Merge Sort,1200,688
Reverse,Hybrid Merge Sort,1300,900
Reverse,Hybrid Merge Sort,1400,937
Reverse,Hybrid Merge Sort,1500,1065
Reverse,Hybrid Merge Sort,1600,1213
Reverse,Hybrid Merge Sort,1700,1432
Reverse,Hybrid Merge Sort,1800,1528
Reverse,Hybrid Merge Sort,1900,1772
Reverse,Hybrid Merge Sort,2000,1859
Reverse,Hybrid Merge Sort,2100,1156
Reverse,Hybrid Merge Sort,2200,1216
Reverse,Hybrid Merge Sort,2300,1305
Reverse,Hybrid Merge Sort,2400,1428
Reverse,Hybrid Merge Sort,2500,1599
Reverse,Hybrid Merge Sort,2600,1681
Reverse,Hybrid Merge Sort,2700,1860
Reverse,Hybrid Merge Sort,2800,1963
Reverse,Hybrid Merge Sort,2900,2069
Reverse,Hybrid Merge Sort,3000,2531
Reverse,Hybrid Merge Sort,3100,2359
Reverse,Hybrid Merge Sort,3200,2449
Reverse,Hybrid Merge Sort,3300,2636
Reverse,Hybrid Merge Sort,3400,2809
Reverse,Hybrid Merge Sort,3500,2965
Reverse,Hybrid Merge Sort,3600,3130
Reverse,Hybrid Merge Sort,3700,3303
Reverse,Hybrid Merge Sort,3800,3476
Reverse,Hybrid Merge Sort,3900,3658
Reverse,Hybrid Merge Sort,4000,3837
Reverse,Hybrid Merge Sort,4100,2208
Reverse,Hybrid Merge Sort,4200,2309
Reverse,Hybrid Merge Sort,4300,2409
Reverse,Hybrid Merge Sort,4400,2513
Reverse,Hybrid Merge Sort,4500,2623
Reverse,Hybrid Merge Sort,4600,2731
Reverse,Hybrid Merge Sort,4700,2842
Reverse,Hybrid Merge Sort,4800,2962
Reverse,Hybrid Merge Sort,4900,3075
Reverse,Hybrid Merge Sort,5000,3195
Reverse,Hybrid Merge Sort,5100,3316
Reverse,Hybrid Merge Sort,5200,3439
Reverse,Hybrid Merge Sort,5300,3575
Reverse,Hybrid Merge Sort,5400,3692
Reverse,Hybrid Merge Sort,5500,3821
Reverse,Hybrid Merge Sort,5600,3956
Reverse,Hybrid Merge Sort,5700,4089
Reverse,Hybrid Merge Sort,5800,4228
Reverse,Hybrid Merge Sort,5900,4366
Reverse,Hybrid Merge Sort,6000,4505
Reverse,Hybrid Merge Sort,6100,4675
Reverse,Hybrid Merge Sort,6200,4818
Reverse,Hybrid Merge Sort,6300,5040
Reverse,Hybrid Merge Sort,6400,5081
Reverse,Hybrid Merge Sort,6500,5265
Reverse,Hybrid Merge Sort,6600,5466
Reverse,Hybrid Merge Sort,6700,5507
Reverse,Hybrid Merge Sort,6800,5740
Reverse,Hybrid Merge Sort,6900,5956
Reverse,Hybrid Merge Sort,7000,6167
Reverse,Hybrid Merge Sort,7100,6203
Reverse,Hybrid Merge Sort,7200,6480
Reverse,Hybrid Merge Sort,7300,6531
Reverse,Hybrid Merge Sort,7400,6785
Reverse,Hybrid Merge Sort,7500,6931
Reverse,Hybrid Merge Sort,7600,7055
Reverse,Hybrid Merge Sort,7700,7246
Reverse,Hybrid Merge Sort,7800,7492
Reverse,Hybrid Merge Sort,7900,7498
Reverse,Hybrid Merge Sort,8000,7711
Reverse,Hybrid Merge Sort,8100,4398
Reverse,Hybrid Merge Sort,8200,4508
Reverse,Hybrid Merge Sort,8300,4652
Reverse,Hybrid Merge Sort,8400,4779
Reverse,Hybrid Merge Sort,8500,4850
Reverse,Hybrid Merge Sort,8600,4901
Reverse,Hybrid Merge Sort,8700,5017
Reverse,Hybrid Merge Sort,8800,5118
Reverse,Hybrid Merge Sort,8900,5216
Reverse,Hybrid Merge Sort,9000,5341
Reverse,Hybrid Merge Sort,9100,5434
Reverse,Hybrid Merge Sort,9200,5557
Reverse,Hybrid Merge Sort,9300,5672
Reverse,Hybrid Merge Sort,9400,5775
Reverse,Hybrid Merge Sort,9500,5889
Reverse,Hybrid Merge Sort,9600,6037
Reverse,Hybrid Merge Sort,9700,6267
Reverse,Hybrid Merge Sort,9800,6389
Reverse,Hybrid Merge Sort,9900,6530
AlmostSorted,Standard Merge Sort,500,206
AlmostSorted,Standard Merge Sort,600,241
AlmostSorted,Standard Merge Sort,700,287
AlmostSorted,Standard Merge Sort,800,327
AlmostSorted,Standard Merge Sort,900,373
AlmostSorted,Standard Merge Sort,1000,413
AlmostSorted,Standard Merge Sort,1100,527
AlmostSorted,Standard Merge Sort,1200,511
AlmostSorted,Standard Merge Sort,1300,544
AlmostSorted,Standard Merge Sort,1400,590
AlmostSorted,Standard Merge Sort,1500,634
AlmostSorted,Standard Merge Sort,1600,677
AlmostSorted,Standard Merge Sort,1700,819
AlmostSorted,Standard Merge Sort,1800,799
AlmostSorted,Standard Merge Sort,1900,828
AlmostSorted,Standard Merge Sort,2000,917
AlmostSorted,Standard Merge Sort,2100,919
AlmostSorted,Standard Merge Sort,2200,1046
AlmostSorted,Standard Merge Sort,2300,999
AlmostSorted,Standard Merge Sort,2400,1045
AlmostSorted,Standard Merge Sort,2500,1099
AlmostSorted,Standard Merge Sort,2600,1209
AlmostSorted,Standard Merge Sort,2700,1188
AlmostSorted,Standard Merge Sort,2800,1259
AlmostSorted,Standard Merge Sort,2900,1331
AlmostSorted,Standard Merge Sort,3000,1326
AlmostSorted,Standard Merge Sort,3100,1357
AlmostSorted,Standard Merge Sort,3200,1467
AlmostSorted,Standard Merge Sort,3300,1468
AlmostSorted,Standard Merge Sort,3400,1646
AlmostSorted,Standard Merge Sort,3500,1571
AlmostSorted,Standard Merge Sort,3600,1609
AlmostSorted,Standard Merge Sort,3700,1740
AlmostSorted,Standard Merge Sort,3800,1698
AlmostSorted,Standard Merge Sort,3900,1794
AlmostSorted,Standard Merge Sort,4000,1799
AlmostSorted,Standard Merge Sort,4100,1913
AlmostSorted,Standard Merge Sort,4200,1890
AlmostSorted,Standard Merge Sort,4300,2039
AlmostSorted,Standard Merge Sort,4400,2000
AlmostSorted,Standard Merge Sort,4500,2092
AlmostSorted,Standard Merge Sort,4600,2092
AlmostSorted,Standard Merge Sort,4700,2212
AlmostSorted,Standard Merge Sort,4800,2183
AlmostSorted,Standard Merge Sort,4900,2303
AlmostSorted,Standard Merge Sort,5000,2270
AlmostSorted,Standard Merge Sort,5100,2389
AlmostSorted,Standard Merge Sort,5200,2431
AlmostSorted,Standard Merge Sort,5300,2418
AlmostSorted,Standard Merge Sort,5400,2580
AlmostSorted,Standard Merge Sort,5500,2590
AlmostSorted,Standard Merge Sort,5600,2574
AlmostSorted,Standard Merge Sort,5700,2696
AlmostSorted,Standard Merge Sort,5800,2683
AlmostSorted,Standard Merge Sort,5900,2793
AlmostSorted,Standard Merge Sort,6000,2778
AlmostSorted,Standard Merge Sort,6100,2810
AlmostSorted,Standard Merge Sort,6200,2863
AlmostSorted,Standard Merge Sort,6300,2992
AlmostSorted,Standard Merge Sort,6400,2940
AlmostSorted,Standard Merge Sort,6500,2994
AlmostSorted,Standard Merge Sort,6600,3108
AlmostSorted,Standard Merge Sort,6700,3142
AlmostSorted,Standard Merge Sort,6800,3203
AlmostSorted,Standard Merge Sort,6900,3245
AlmostSorted,Standard Merge Sort,7000,3298
AlmostSorted,Standard Merge Sort,7100,3353
AlmostSorted,Standard Merge Sort,7200,3402
AlmostSorted,Standard Merge Sort,7300,3448
AlmostSorted,Standard Merge Sort,7400,3486
AlmostSorted,Standard Merge Sort,7500,3546
AlmostSorted,Standard Merge Sort,7600,3590
AlmostSorted,Standard Merge Sort,7700,3646
AlmostSorted,Standard Merge Sort,7800,3703
AlmostSorted,Standard Merge Sort,7900,3739
AlmostSorted,Standard Merge Sort,8000,3786
AlmostSorted,Standard Merge Sort,8100,3834
AlmostSorted,Standard Merge Sort,8200,3885
AlmostSorted,Standard Merge Sort,8300,3927
AlmostSorted,Standard Merge Sort,8400,3991
AlmostSorted,Standard Merge Sort,8500,4037
AlmostSorted,Standard Merge Sort,8600,4092
AlmostSorted,Standard Merge Sort,8700,4140
AlmostSorted,Standard Merge Sort,8800,4202
AlmostSorted,Standard Merge Sort,8900,4348
AlmostSorted,Standard Merge Sort,9000,4389
AlmostSorted,Standard Merge Sort,9100,4452
AlmostSorted,Standard Merge Sort,9200,4390
AlmostSorted,Standard Merge Sort,9300,4466
AlmostSorted,Standard Merge Sort,9400,4576
AlmostSorted,Standard Merge Sort,9500,4577
AlmostSorted,Standard Merge Sort,9600,4676
AlmostSorted,Standard Merge Sort,9700,4694
AlmostSorted,Standard Merge Sort,9800,4726
AlmostSorted,Standard Merge Sort,9900,4790
AlmostSorted,Hybrid Merge Sort,500,81
AlmostSorted,Hybrid Merge Sort,600,74
AlmostSorted,Hybrid Merge Sort,700,95
AlmostSorted,Hybrid Merge Sort,800,121
AlmostSorted,Hybrid Merge Sort,900,153
AlmostSorted,Hybrid Merge Sort,1000,185
AlmostSorted,Hybrid Merge Sort,1100,151
AlmostSorted,Hybrid Merge Sort,1200,171
AlmostSorted,Hybrid Merge Sort,1300,241
AlmostSorted,Hybrid Merge Sort,1400,224
AlmostSorted,Hybrid Merge Sort,1500,254
AlmostSorted,Hybrid Merge Sort,1600,282
AlmostSorted,Hybrid Merge Sort,1700,302
AlmostSorted,Hybrid Merge Sort,1800,323
AlmostSorted,Hybrid Merge Sort,1900,367
AlmostSorted,Hybrid Merge Sort,2000,394
AlmostSorted,Hybrid Merge Sort,2100,316
AlmostSorted,Hybrid Merge Sort,2200,342
AlmostSorted,Hybrid Merge Sort,2300,375
AlmostSorted,Hybrid Merge Sort,2400,390
AlmostSorted,Hybrid Merge Sort,2500,471
AlmostSorted,Hybrid Merge Sort,2600,441
AlmostSorted,Hybrid Merge Sort,2700,500
AlmostSorted,Hybrid Merge Sort,2800,488
AlmostSorted,Hybrid Merge Sort,2900,569
AlmostSorted,Hybrid Merge Sort,3000,558
AlmostSorted,Hybrid Merge Sort,3100,571
AlmostSorted,Hybrid Merge Sort,3200,675
AlmostSorted,Hybrid Merge Sort,3300,646
AlmostSorted,Hybrid Merge Sort,3400,671
AlmostSorted,Hybrid Merge Sort,3500,702
AlmostSorted,Hybrid Merge Sort,3600,719
AlmostSorted,Hybrid Merge Sort,3700,744
AlmostSorted,Hybrid Merge Sort,3800,828
AlmostSorted,Hybrid Merge Sort,3900,828
AlmostSorted,Hybrid Merge Sort,4000,862
AlmostSorted,Hybrid Merge Sort,4100,655
AlmostSorted,Hybrid Merge Sort,4200,691
AlmostSorted,Hybrid Merge Sort,4300,792
AlmostSorted,Hybrid Merge Sort,4400,754
AlmostSorted,Hybrid Merge Sort,4500,760
AlmostSorted,Hybrid Merge Sort,4600,801
AlmostSorted,Hybrid Merge Sort,4700,829
AlmostSorted,Hybrid Merge Sort,4800,920
AlmostSorted,Hybrid Merge Sort,4900,861
AlmostSorted,Hybrid Merge Sort,5000,888
AlmostSorted,Hybrid Merge Sort,5100,971
AlmostSorted,Hybrid Merge Sort,5200,1034
AlmostSorted,Hybrid Merge Sort,5300,976
AlmostSorted,Hybrid Merge Sort,5400,997
AlmostSorted,Hybrid Merge Sort,5500,1041
AlmostSorted,Hybrid Merge Sort,5600,1114
AlmostSorted,Hybrid Merge Sort,5700,1104
AlmostSorted,Hybrid Merge Sort,5800,1136
AlmostSorted,Hybrid Merge Sort,5900,1191
AlmostSorted,Hybrid Merge Sort,6000,1218
AlmostSorted,Hybrid Merge Sort,6100,1189
AlmostSorted,Hybrid Merge Sort,6200,1254
AlmostSorted,Hybrid Merge Sort,6300,1312
AlmostSorted,Hybrid Merge Sort,6400,1280
AlmostSorted,Hybrid Merge Sort,6500,1404
AlmostSorted,Hybrid Merge Sort,6600,1376
AlmostSorted,Hybrid Merge Sort,6700,1389
AlmostSorted,Hybrid Merge Sort,6800,1504
AlmostSorted,Hybrid Merge Sort,6900,1487
AlmostSorted,Hybrid Merge Sort,7000,1540
AlmostSorted,Hybrid Merge Sort,7100,1540
AlmostSorted,Hybrid Merge Sort,7200,1605
AlmostSorted,Hybrid Merge Sort,7300,1600
AlmostSorted,Hybrid Merge Sort,7400,1609
AlmostSorted,Hybrid Merge Sort,7500,1712
AlmostSorted,Hybrid Merge Sort,7600,1693
AlmostSorted,Hybrid Merge Sort,7700,1741
AlmostSorted,Hybrid Merge Sort,7800,1804
AlmostSorted,Hybrid Merge Sort,7900,1858
AlmostSorted,Hybrid Merge Sort,8000,1894
AlmostSorted,Hybrid Merge Sort,8100,1487
AlmostSorted,Hybrid Merge Sort,8200,1482
AlmostSorted,Hybrid Merge Sort,8300,1550
AlmostSorted,Hybrid Merge Sort,8400,1564
AlmostSorted,Hybrid Merge Sort,8500,1581
AlmostSorted,Hybrid Merge Sort,8600,1631
AlmostSorted,Hybrid Merge Sort,8700,1639
AlmostSorted,Hybrid Merge Sort,8800,1668
AlmostSorted,Hybrid Merge Sort,8900,1707
AlmostSorted,Hybrid Merge Sort,9000,1738
AlmostSorted,Hybrid Merge Sort,9100,1738
AlmostSorted,Hybrid Merge Sort,9200,1788
AlmostSorted,Hybrid Merge Sort,9300,1834
AlmostSorted,Hybrid Merge Sort,9400,1845
AlmostSorted,Hybrid Merge Sort,9500,1866
AlmostSorted,Hybrid Merge Sort,9600,1904
AlmostSorted,Hybrid Merge Sort,9700,1927
AlmostSorted,Hybrid Merge Sort,9800,1937
AlmostSorted,Hybrid Merge Sort,9900,1973
