ArrayType,SortType,Size,Time
Reverse,Standard Merge Sort,4900,2146
Reverse,Standard Merge Sort,5000,2273
Reverse,Standard Merge Sort,5100,2205
Reverse,Standard Merge Sort,5200,2285
Reverse,Standard Merge Sort,5300,2338
Reverse,Standard Merge Sort,5400,2348
Reverse,Standard Merge Sort,5500,2471
Reverse,Standard Merge Sort,5600,2496
Reverse,Standard Merge Sort,5700,2540
Reverse,Standard Merge Sort,5800,2557
Reverse,Standard Merge Sort,5900,2560
Reverse,Standard Merge Sort,6000,2696
Reverse,Standard Merge Sort,6100,2686
Reverse,Standard Merge Sort,6200,2748
Reverse,Standard Merge Sort,6300,2781
Reverse,Standard Merge Sort,6400,2878
Reverse,Standard Merge Sort,6500,2916
Reverse,Standard Merge Sort,6600,2909
Reverse,Standard Merge Sort,6700,3017
Reverse,Standard Merge Sort,6800,3064
Reverse,Standard Merge Sort,6900,3041
Reverse,Standard Merge Sort,7000,3071
Reverse,Standard Merge Sort,7100,3123
Reverse,Standard Merge Sort,7200,3164
Reverse,Standard Merge Sort,7300,3213
Reverse,Standard Merge Sort,7400,3248
Reverse,Standard Merge Sort,7500,3302
Reverse,Standard Merge Sort,7600,3345
Reverse,Standard Merge Sort,7700,3387
Reverse,Standard Merge Sort,7800,3439
Reverse,Standard Merge Sort,7900,3484
Reverse,Standard Merge Sort,8000,3526
Reverse,Standard Merge Sort,8100,3571
Reverse,Standard Merge Sort,8200,3612
Reverse,Standard Merge Sort,8300,3676
Reverse,Standard Merge Sort,8400,3710
Reverse,Standard Merge Sort,8500,3762
Reverse,Standard Merge Sort,8600,3811
Reverse,Standard Merge Sort,8700,3876
Reverse,Standard Merge Sort,8800,3900
Reverse,Standard Merge Sort,8900,3948
Reverse,Standard Merge Sort,9000,4017
Reverse,Standard Merge Sort,9100,4114
Reverse,Standard Merge Sort,9200,4169
Reverse,Standard Merge Sort,9300,4212
Reverse,Standard Merge Sort,9400,4264
Reverse,Standard Merge Sort,9500,4307
Reverse,Standard Merge Sort,9600,4458
Reverse,Standard Merge Sort,9700,4403
Reverse,Standard Merge Sort,9800,4489
Reverse,Standard Merge Sort,9900,4589
Reverse,Hybrid Merge Sort,500,135
Reverse,Hybrid Merge Sort,600,187
Reverse,Hybrid Merge Sort,700,249
Reverse,Hybrid Merge Sort,800,319
Reverse,Hybrid Merge Sort,900,236
Reverse,Hybrid Merge Sort,1000,283
Reverse,Hybrid Merge Sort,1100,350
Reverse,Hybrid Merge Sort,1200,424
Reverse,Hybrid Merge Sort,1300,462
Reverse,Hybrid Merge Sort,1400,519
Reverse,Hybrid Merge Sort,1500,588
Reverse,Hybrid Merge Sort,1600,662
Reverse,Hybrid Merge Sort,1700,453
Reverse,Hybrid Merge Sort,1800,499
Reverse,Hybrid Merge Sort,1900,610
Reverse,Hybrid Merge Sort,2000,603
Reverse,Hybrid Merge Sort,2100,650
Reverse,Hybrid Merge Sort,2200,713
Reverse,Hybrid Merge Sort,2300,761
Reverse,Hybrid Merge Sort,2400,825
Reverse,Hybrid Merge Sort,2500,921
Reverse,Hybrid Merge Sort,2600,946
Reverse,Hybrid Merge Sort,2700,1012
Reverse,Hybrid Merge Sort,2800,1087
Reverse,Hybrid Merge Sort,2900,1241
Reverse,Hybrid Merge Sort,3000,1229
Reverse,Hybrid Merge Sort,3100,1298
Reverse,Hybrid Merge Sort,3200,1471
Reverse,Hybrid Merge Sort,3300,917
Reverse,Hybrid Merge Sort,3400,965
Reverse,Hybrid Merge Sort,3500,1071
Reverse,Hybrid Merge Sort,3600,1085
Reverse,Hybrid Merge Sort,3700,1109
Reverse,Hybrid Merge Sort,3800,1159
Reverse,Hybrid Merge Sort,3900,1265
Reverse,Hybrid Merge Sort,4000,1264
Reverse,Hybrid Merge Sort,4100,1317
Reverse,Hybrid Merge Sort,4200,1481
Reverse,Hybrid Merge Sort,4300,1436
Reverse,Hybrid Merge Sort,4400,1494
Reverse,Hybrid Merge Sort,4500,1638
Reverse,Hybrid Merge Sort,4600,1604
Reverse,Hybrid Merge Sort,4700,1747
Reverse,Hybrid Merge Sort,4800,1744
Reverse,Hybrid Merge Sort,4900,1831
Reverse,Hybrid Merge Sort,5000,1862
Reverse,Hybrid Merge Sort,5100,1959
Reverse,Hybrid Merge Sort,5200,2030
Reverse,Hybrid Merge Sort,5300,2135
Reverse,Hybrid Merge Sort,5400,2132
Reverse,Hybrid Merge Sort,5500,2264
Reverse,Hybrid Merge Sort,5600,2277
Reverse,Hybrid Merge Sort,5700,2428
Reverse,Hybrid Merge Sort,5800,2455
Reverse,Hybrid Merge Sort,5900,2528
Reverse,Hybrid Merge Sort,6000,2613
Reverse,Hybrid Merge Sort,6100,2695
Reverse,Hybrid Merge Sort,6200,2734
Reverse,Hybrid Merge Sort,6300,2838
Reverse,Hybrid Merge Sort,6400,2938
Reverse,Hybrid Merge Sort,6500,1947
Reverse,Hybrid Merge Sort,6600,2006
Reverse,Hybrid Merge Sort,6700,2027
Reverse,Hybrid Merge Sort,6800,2065
Reverse,Hybrid Merge Sort,6900,2130
Reverse,Hybrid Merge Sort,7000,2141
Reverse,Hybrid Merge Sort,7100,2181
Reverse,Hybrid Merge Sort,7200,2242
Reverse,Hybrid Merge Sort,7300,2327
Reverse,Hybrid Merge Sort,7400,2347
Reverse,Hybrid Merge Sort,7500,2382
Reverse,Hybrid Merge Sort,7600,2448
Reverse,Hybrid Merge Sort,7700,2493
Reverse,Hybrid Merge Sort,7800,2540
Reverse,Hybrid Merge Sort,7900,2599
Reverse,Hybrid Merge Sort,8000,2694
Reverse,Hybrid Merge Sort,8100,2774
Reverse,Hybrid Merge Sort,8200,2897
Reverse,Hybrid Merge Sort,8300,2995
Reverse,Hybrid Merge Sort,8400,3086
Reverse,Hybrid Merge Sort,8500,3135
Reverse,Hybrid Merge Sort,8600,3179
Reverse,Hybrid Merge Sort,8700,3263
Reverse,Hybrid Merge Sort,8800,3622
Reverse,Hybrid Merge Sort,8900,3424
Reverse,Hybrid Merge Sort,9000,3389
Reverse,Hybrid Merge Sort,9100,3490
Reverse,Hybrid Merge Sort,9200,3562
Reverse,Hybrid Merge Sort,9300,3595
Reverse,Hybrid Merge Sort,9400,3710
Reverse,Hybrid Merge Sort,9500,3777
Reverse,Hybrid Merge Sort,9600,3861
Reverse,Hybrid Merge Sort,9700,4005
Reverse,Hybrid Merge Sort,9800,4077
Reverse,Hybrid Merge Sort,9900,3893
AlmostSorted,Standard Merge Sort,500,206
AlmostSorted,Standard Merge Sort,600,250
AlmostSorted,Standard Merge Sort,700,294
AlmostSorted,Standard Merge Sort,800,338
AlmostSorted,Standard Merge Sort,900,383
AlmostSorted,Standard Merge Sort,1000,422
AlmostSorted,Standard Merge Sort,1100,470
AlmostSorted,Standard Merge Sort,1200,529
AlmostSorted,Standard Merge Sort,1300,564
AlmostSorted,Standard Merge Sort,1400,605
AlmostSorted,Standard Merge Sort,1500,652
AlmostSorted,Standard Merge Sort,1600,697
AlmostSorted,Standard Merge Sort,1700,745
AlmostSorted,Standard Merge Sort,1800,796
AlmostSorted,Standard Merge Sort,1900,828
AlmostSorted,Standard Merge Sort,2000,889
AlmostSorted,Standard Merge Sort,2100,957
AlmostSorted,Standard Merge Sort,2200,999
AlmostSorted,Standard Merge Sort,2300,1022
AlmostSorted,Standard Merge Sort,2400,1060
AlmostSorted,Standard Merge Sort,2500,1109
AlmostSorted,Standard Merge Sort,2600,1204
AlmostSorted,Standard Merge Sort,2700,1216
AlmostSorted,Standard Merge Sort,2800,1244
AlmostSorted,Standard Merge Sort,2900,1361
AlmostSorted,Standard Merge Sort,3000,1331
AlmostSorted,Standard Merge Sort,3100,1376
AlmostSorted,Standard Merge Sort,3200,1483
AlmostSorted,Standard Merge Sort,3300,1464
AlmostSorted,Standard Merge Sort,3400,1505
AlmostSorted,Standard Merge Sort,3500,1676
AlmostSorted,Standard Merge Sort,3600,1604
AlmostSorted,Standard Merge Sort,3700,1747
AlmostSorted,Standard Merge Sort,3800,1736
AlmostSorted,Standard Merge Sort,3900,1824
AlmostSorted,Standard Merge Sort,4000,1800
AlmostSorted,Standard Merge Sort,4100,1850
AlmostSorted,Standard Merge Sort,4200,1923
AlmostSorted,Standard Merge Sort,4300,1944
AlmostSorted,Standard Merge Sort,4400,2046
AlmostSorted,Standard Merge Sort,4500,2055
AlmostSorted,Standard Merge Sort,4600,2156
AlmostSorted,Standard Merge Sort,4700,2205
AlmostSorted,Standard Merge Sort,4800,2184
AlmostSorted,Standard Merge Sort,4900,2323
AlmostSorted,Standard Merge Sort,5000,2277
AlmostSorted,Standard Merge Sort,5100,2386
AlmostSorted,Standard Merge Sort,5200,2448
AlmostSorted,Standard Merge Sort,5300,2497
AlmostSorted,Standard Merge Sort,5400,2566
AlmostSorted,Standard Merge Sort,5500,2504
AlmostSorted,Standard Merge Sort,5600,2680
AlmostSorted,Standard Merge Sort,5700,2663
AlmostSorted,Standard Merge Sort,5800,2666
AlmostSorted,Standard Merge Sort,5900,2786
AlmostSorted,Standard Merge Sort,6000,2798
AlmostSorted,Standard Merge Sort,6100,2872
AlmostSorted,Standard Merge Sort,6200,2857
AlmostSorted,Standard Merge Sort,6300,2990
AlmostSorted,Standard Merge Sort,6400,3041
AlmostSorted,Standard Merge Sort,6500,3090
AlmostSorted,Standard Merge Sort,6600,3064
AlmostSorted,Standard Merge Sort,6700,3158
AlmostSorted,Standard Merge Sort,6800,3259
AlmostSorted,Standard Merge Sort,6900,3259
AlmostSorted,Standard Merge Sort,7000,3309
AlmostSorted,Standard Merge Sort,7100,3358
AlmostSorted,Standard Merge Sort,7200,3409
AlmostSorted,Standard Merge Sort,7300,3448
AlmostSorted,Standard Merge Sort,7400,3502
AlmostSorted,Standard Merge Sort,7500,3552
AlmostSorted,Standard Merge Sort,7600,3597
AlmostSorted,Standard Merge Sort,7700,3649
AlmostSorted,Standard Merge Sort,7800,3691
AlmostSorted,Standard Merge Sort,7900,3749
AlmostSorted,Standard Merge Sort,8000,3790
AlmostSorted,Standard Merge Sort,8100,3825
AlmostSorted,Standard Merge Sort,8200,3876
AlmostSorted,Standard Merge Sort,8300,3934
AlmostSorted,Standard Merge Sort,8400,3987
AlmostSorted,Standard Merge Sort,8500,4048
AlmostSorted,Standard Merge Sort,8600,4092
AlmostSorted,Standard Merge Sort,8700,4145
AlmostSorted,Standard Merge Sort,8800,4199
AlmostSorted,Standard Merge Sort,8900,4176
AlmostSorted,Standard Merge Sort,9000,4229
AlmostSorted,Standard Merge Sort,9100,4283
AlmostSorted,Standard Merge Sort,9200,4375
AlmostSorted,Standard Merge Sort,9300,4464
AlmostSorted,Standard Merge Sort,9400,4506
AlmostSorted,Standard Merge Sort,9500,4634
AlmostSorted,Standard Merge Sort,9600,4575
AlmostSorted,Standard Merge Sort,9700,4636
AlmostSorted,Standard Merge Sort,9800,4699
AlmostSorted,Standard Merge Sort,9900,4772
AlmostSorted,Hybrid Merge Sort,500,44
AlmostSorted,Hybrid Merge Sort,600,55
AlmostSorted,Hybrid Merge Sort,700,72
AlmostSorted,Hybrid Merge Sort,800,91
AlmostSorted,Hybrid Merge Sort,900,95
AlmostSorted,Hybrid Merge Sort,1000,108
AlmostSorted,Hybrid Merge Sort,1100,122
AlmostSorted,Hybrid Merge Sort,1200,135
AlmostSorted,Hybrid Merge Sort,1300,149
AlmostSorted,Hybrid Merge Sort,1400,166
AlmostSorted,Hybrid Merge Sort,1500,204
AlmostSorted,Hybrid Merge Sort,1600,226
AlmostSorted,Hybrid Merge Sort,1700,205
AlmostSorted,Hybrid Merge Sort,1800,221
AlmostSorted,Hybrid Merge Sort,1900,250
AlmostSorted,Hybrid Merge Sort,2000,253
AlmostSorted,Hybrid Merge Sort,2100,268
AlmostSorted,Hybrid Merge Sort,2200,285
AlmostSorted,Hybrid Merge Sort,2300,301
AlmostSorted,Hybrid Merge Sort,2400,317
AlmostSorted,Hybrid Merge Sort,2500,334
AlmostSorted,Hybrid Merge Sort,2600,352
AlmostSorted,Hybrid Merge Sort,2700,366
AlmostSorted,Hybrid Merge Sort,2800,440
AlmostSorted,Hybrid Merge Sort,2900,410
AlmostSorted,Hybrid Merge Sort,3000,428
AlmostSorted,Hybrid Merge Sort,3100,451
AlmostSorted,Hybrid Merge Sort,3200,491
AlmostSorted,Hybrid Merge Sort,3300,459
AlmostSorted,Hybrid Merge Sort,3400,474
AlmostSorted,Hybrid Merge Sort,3500,491
AlmostSorted,Hybrid Merge Sort,3600,522
AlmostSorted,Hybrid Merge Sort,3700,578
AlmostSorted,Hybrid Merge Sort,3800,557
AlmostSorted,Hybrid Merge Sort,3900,561
AlmostSorted,Hybrid Merge Sort,4000,587
AlmostSorted,Hybrid Merge Sort,4100,600
AlmostSorted,Hybrid Merge Sort,4200,618
AlmostSorted,Hybrid Merge Sort,4300,708
AlmostSorted,Hybrid Merge Sort,4400,658
AlmostSorted,Hybrid Merge Sort,4500,690
AlmostSorted,Hybrid Merge Sort,4600,688
AlmostSorted,Hybrid Merge Sort,4700,715
AlmostSorted,Hybrid Merge Sort,4800,742
AlmostSorted,Hybrid Merge Sort,4900,769
AlmostSorted,Hybrid Merge Sort,5000,778
AlmostSorted,Hybrid Merge Sort,5100,791
AlmostSorted,Hybrid Merge Sort,5200,814
AlmostSorted,Hybrid Merge Sort,5300,870
AlmostSorted,Hybrid Merge Sort,5400,870
AlmostSorted,Hybrid Merge Sort,5500,875
AlmostSorted,Hybrid Merge Sort,5600,882
AlmostSorted,Hybrid Merge Sort,5700,911
AlmostSorted,Hybrid Merge Sort,5800,1011
AlmostSorted,Hybrid Merge Sort,5900,962
AlmostSorted,Hybrid Merge Sort,6000,982
AlmostSorted,Hybrid Merge Sort,6100,1004
AlmostSorted,Hybrid Merge Sort,6200,1147
AlmostSorted,Hybrid Merge Sort,6300,1067
AlmostSorted,Hybrid Merge Sort,6400,1090
AlmostSorted,Hybrid Merge Sort,6500,1096
AlmostSorted,Hybrid Merge Sort,6600,1049
AlmostSorted,Hybrid Merge Sort,6700,1053
AlmostSorted,Hybrid Merge Sort,6800,1071
AlmostSorted,Hybrid Merge Sort,6900,1128
AlmostSorted,Hybrid Merge Sort,7000,1117
AlmostSorted,Hybrid Merge Sort,7100,1127
AlmostSorted,Hybrid Merge Sort,7200,1207
AlmostSorted,Hybrid Merge Sort,7300,1182
AlmostSorted,Hybrid Merge Sort,7400,1188
AlmostSorted,Hybrid Merge Sort,7500,1221
AlmostSorted,Hybrid Merge Sort,7600,1305
AlmostSorted,Hybrid Merge Sort,7700,1242
AlmostSorted,Hybrid Merge Sort,7800,1267
AlmostSorted,Hybrid Merge Sort,7900,1309
AlmostSorted,Hybrid Merge Sort,8000,1298
AlmostSorted,Hybrid Merge Sort,8100,1327
AlmostSorted,Hybrid Merge Sort,8200,1411
AlmostSorted,Hybrid Merge Sort,8300,1363
AlmostSorted,Hybrid Merge Sort,8400,1410
AlmostSorted,Hybrid Merge Sort,8500,1418
AlmostSorted,Hybrid Merge Sort,8600,1408
AlmostSorted,Hybrid Merge Sort,8700,1519
AlmostSorted,Hybrid Merge Sort,8800,1496
AlmostSorted,Hybrid Merge Sort,8900,1481
AlmostSorted,Hybrid Merge Sort,9000,1575
AlmostSorted,Hybrid Merge Sort,9100,1519
AlmostSorted,Hybrid Merge Sort,9200,1605
AlmostSorted,Hybrid Merge Sort,9300,1571
AlmostSorted,Hybrid Merge Sort,9400,1575
AlmostSorted,Hybrid Merge Sort,9500,1671
AlmostSorted,Hybrid Merge Sort,9600,1621
AlmostSorted,Hybrid Merge Sort,9700,1692
AlmostSorted,Hybrid Merge Sort,9800,1709
AlmostSorted,Hybrid Merge Sort,9900,1758
